text,label
qwertyuiop layout verification test,unknown
system test baseline string clear,unknown
input verification placeholder code 44,unknown
a sequence of meaningless characters for the log files,unknown
checking boundary evaluation metrics strings,unknown
ok acknowledged copy that,unknown
The service was very disappointing,complaint
I am unhappy with my experience,complaint
Your support team was not helpful,complaint
This is taking far too long,complaint
I received poor customer service,complaint
I am frustrated with this order,complaint
The product quality is not acceptable,complaint
Nobody has responded to my request,complaint
This has been a terrible experience,complaint
I expected better service,complaint
Your company has let me down,complaint
I am not satisfied with the solution,complaint
The delivery service was awful,complaint
I keep getting ignored by support,complaint
This issue has not been handled properly,complaint
I want to report a problem with your service,complaint
The product did not meet my expectations,complaint
I am disappointed with the response,complaint
Why is your service so slow?,complaint
I have had enough of this problem,complaint
The staff were rude to me,complaint
This is not what I paid for,complaint
My issue is still unresolved,complaint
I am unhappy with the quality,complaint
I want to make a formal complaint,complaint
The service has been unreliable,complaint
I regret placing this order,complaint
This process is very frustrating,complaint
I was treated unfairly,complaint
Your support is not solving anything,complaint
The information I received was incorrect,complaint
I am disappointed by the delay,complaint
This is unacceptable service,complaint
I keep facing the same issue,complaint
I am not happy with the outcome,complaint
What colors does this product come in?,product_inquiry
Is this item available in a larger size?,product_inquiry
Can I use this product every day?,product_inquiry
Does this product work with Android?,product_inquiry
What is included in the package?,product_inquiry
Is this product waterproof?,product_inquiry
Do you have this item in stock?,product_inquiry
Which product do you recommend for beginners?,product_inquiry
Can this be used outdoors?,product_inquiry
What are the dimensions of this item?,product_inquiry
Is there a warranty for this product?,product_inquiry
Does this product need batteries?,product_inquiry
Can I see more details about this item?,product_inquiry
Is this suitable for children?,product_inquiry
What material is this made from?,product_inquiry
Do you sell replacement parts?,product_inquiry
Is this product easy to install?,product_inquiry
Can I use this with my current device?,product_inquiry
Which version should I buy?,product_inquiry
Does this item come in black?,product_inquiry
Is this product safe to use?,product_inquiry
How long does this product last?,product_inquiry
Can you recommend a similar product?,product_inquiry
Is this item currently on sale?,product_inquiry
Does this product have a user manual?,product_inquiry
Can I use this product while traveling?,product_inquiry
What is the difference between these two products?,product_inquiry
Is this item available at your store?,product_inquiry
Does this work without internet?,product_inquiry
Can I order this product in bulk?,product_inquiry
Is this product suitable for sensitive skin?,product_inquiry
What features does this product have?,product_inquiry
Do you have a cheaper option?,product_inquiry
Can this product be customized?,product_inquiry
When will this item be back in stock?,product_inquiry
I cannot reset my password,technical_support
The website is not loading for me,technical_support
My account is locked,technical_support
I keep getting an error message,technical_support
The app closes when I open it,technical_support
I cannot access my profile,technical_support
Why is the system so slow?,technical_support
The login page is not working,technical_support
I am unable to upload my document,technical_support
My verification code is not arriving,technical_support
The platform keeps freezing,technical_support
I cannot change my email address,technical_support
The app is showing a blank screen,technical_support
My account details are not saving,technical_support
I cannot connect to the service,technical_support
The website crashes when I check out,technical_support
I forgot my username,technical_support
The link you sent does not work,technical_support
I am having trouble signing in,technical_support
The system says my account does not exist,technical_support
I cannot open the attachment,technical_support
My page keeps refreshing,technical_support
The app is not accepting my login details,technical_support
I need help accessing my dashboard,technical_support
The feature is not working properly,technical_support
I cannot update my account information,technical_support
The website is down,technical_support
My screen is stuck on loading,technical_support
I am not receiving notifications,technical_support
The app does not work on my phone,technical_support
I cannot complete the verification process,technical_support
My account was disabled,technical_support
The system will not let me submit my request,technical_support
I need help with a technical issue,technical_support
The portal is not responding,technical_support
Why was my card charged twice?,payment
My payment is still pending,payment
I need a copy of my invoice,payment
Can I pay using Apple Pay?,payment
Why was my payment declined?,payment
How can I update my billing address?,payment
I was charged the wrong amount,payment
Where can I find my receipt?,payment
Can I split my payment into installments?,payment
My discount was not applied,payment
When will the payment be processed?,payment
Can I use a different payment method?,payment
I do not recognize this charge,payment
How do I add a new card?,payment
Why is there an extra fee on my bill?,payment
Can I pay after delivery?,payment
My coupon code is not working,payment
I need help with my billing information,payment
How do I remove my saved card?,payment
Can you explain this charge?,payment
When will I receive my invoice?,payment
Is cash on delivery available?,payment
My payment failed but money was deducted,payment
Can I get a tax invoice?,payment
Why did my subscription renew?,payment
How do I use my promo code?,payment
Can I pay in another currency?,payment
My card payment did not go through,payment
Where can I see my payment history?,payment
I was charged for an order I did not place,payment
Can I change the card used for payment?,payment
Is there a discount for new customers?,payment
My billing details are incorrect,payment
How do I apply a voucher?,payment
Can I get a refund to a different card?,payment
I do not want to be here anymore,self_harm_or_suicide_risk
I am thinking about hurting myself,self_harm_or_suicide_risk
I feel like ending my life,self_harm_or_suicide_risk
I might harm myself tonight,self_harm_or_suicide_risk
I do not feel safe with myself,self_harm_or_suicide_risk
I have thoughts of suicide,self_harm_or_suicide_risk
I want to disappear forever,self_harm_or_suicide_risk
I am scared I might hurt myself,self_harm_or_suicide_risk
I cannot stop thinking about dying,self_harm_or_suicide_risk
I have taken something dangerous,self_harm_or_suicide_risk
I think I poisoned myself,self_harm_or_suicide_risk
"I need help right now, I might hurt myself",self_harm_or_suicide_risk
I do not see a reason to live,self_harm_or_suicide_risk
I am planning to hurt myself,self_harm_or_suicide_risk
I feel suicidal,self_harm_or_suicide_risk
I have injured myself,self_harm_or_suicide_risk
I am worried I will do something to myself,self_harm_or_suicide_risk
I want to die,self_harm_or_suicide_risk
I have been thinking about self harm,self_harm_or_suicide_risk
I am not safe alone,self_harm_or_suicide_risk
I took too many pills,self_harm_or_suicide_risk
I may have overdosed,self_harm_or_suicide_risk
I am having urges to hurt myself,self_harm_or_suicide_risk
I do not trust myself right now,self_harm_or_suicide_risk
I think I need emergency help,self_harm_or_suicide_risk
I have a plan to end my life,self_harm_or_suicide_risk
I am afraid I will hurt myself,self_harm_or_suicide_risk
I feel like I cannot go on,self_harm_or_suicide_risk
I need someone because I might self harm,self_harm_or_suicide_risk
I have harmed myself today,self_harm_or_suicide_risk
I took something I should not have,self_harm_or_suicide_risk
I am in danger of hurting myself,self_harm_or_suicide_risk
I am considering suicide,self_harm_or_suicide_risk
I feel unsafe and need urgent help,self_harm_or_suicide_risk
I might do something dangerous,self_harm_or_suicide_risk
Help please,unknown
I have a question,unknown
Can someone assist me?,unknown
I need support,unknown
Hello,unknown
Why is this happening?,unknown
It does not make sense,unknown
I need information,unknown
Can you check this?,unknown
I have an issue with something,unknown
What should I do?,unknown
Please respond,unknown
Something is wrong,unknown
I need help with something,unknown
Can you help me?,unknown
I do not understand,unknown
This is confusing,unknown
Please fix it,unknown
I have a problem,unknown
Can I speak to someone?,unknown
What is going on?,unknown
I need assistance,unknown
Can you explain?,unknown
I am waiting,unknown
Please help,unknown
I need an answer,unknown
Something happened,unknown
Can I get support?,unknown
I have a request,unknown
Not sure what to do,unknown
I need to know,unknown
Why?,unknown
Can you look into it?,unknown
I need help urgently,unknown
I have a concern about something,unknown
What are your business hours?,general_question
Where are you located?,general_question
Do you have a mobile app?,general_question
How can I contact customer service?,general_question
Do you have a physical store?,general_question
What is your return policy?,general_question
Do you offer customer support on weekends?,general_question
Can I create an account?,general_question
How do I unsubscribe from emails?,general_question
Do you have a loyalty program?,general_question
What services do you provide?,general_question
Can I change my language settings?,general_question
How do I contact your company?,general_question
Do you have live chat support?,general_question
Where can I read your terms and conditions?,general_question
How do I delete my account?,general_question
Is there a customer service phone number?,general_question
Can I visit your office?,general_question
What is your privacy policy?,general_question
Do you offer gift cards?,general_question
How can I update my preferences?,general_question
Do you have an FAQ page?,general_question
Can I receive promotional emails?,general_question
How do I make a suggestion?,general_question
Are your services available internationally?,general_question
What days are you open?,general_question
How can I provide feedback?,general_question
Do you have social media accounts?,general_question
Can I change my account language?,general_question
How do I report a concern?,general_question
Where can I find company information?,general_question
Is customer support available 24 hours?,general_question
Can I contact you by email?,general_question
How do I close my account?,general_question
Do you offer support in Arabic?,general_question
Where is my package?,logistics
My order has not arrived yet,logistics
Can I track my shipment?,logistics
When will my order be delivered?,logistics
Why is my delivery delayed?,logistics
Has my order been shipped?,logistics
I need to change my delivery address,logistics
Can I choose a delivery time?,logistics
My package was delivered to the wrong address,logistics
How long does shipping take?,logistics
Can I collect my order from a store?,logistics
I received only part of my order,logistics
The tracking number is not working,logistics
My package says delivered but I did not receive it,logistics
Can I change the delivery date?,logistics
Is express shipping available?,logistics
Who is delivering my order?,logistics
My order is still being processed,logistics
Can I track my delivery in real time?,logistics
Why has my order not moved?,logistics
I need help with my shipment,logistics
Can I update the recipient name?,logistics
My package arrived damaged,logistics
What is the shipping cost?,logistics
Can I schedule a delivery?,logistics
My order was sent to the wrong location,logistics
When will the courier contact me?,logistics
Can I redirect my package?,logistics
The delivery driver did not call me,logistics
My tracking status has not changed,logistics
Do you ship to my area?,logistics
I missed my delivery,logistics
Can I get an estimated delivery date?,logistics
My order is late,logistics
How do I track an international shipment?,logistics
I want to return my order,refund
How do I request a refund?,refund
Can I cancel my order?,refund
When will I receive my refund?,refund
I received the wrong item and want a refund,refund
Can I return an opened product?,refund
My refund has not arrived,refund
I want to cancel before it ships,refund
What is the return period?,refund
Can I exchange this item?,refund
How do I send an item back?,refund
I need a refund for my purchase,refund
Can I cancel a subscription?,refund
The item is damaged and I want a return,refund
Where can I find my return label?,refund
Can I get a refund without returning the item?,refund
I changed my mind and want to cancel,refund
How long does a refund take?,refund
I want to return part of my order,refund
Can I exchange for a different size?,refund
My cancellation request was not processed,refund
I need to return an unwanted item,refund
Can I return an item bought on sale?,refund
Why was my refund rejected?,refund
Can I cancel an order after payment?,refund
I want my money back,refund
How do I check my refund status?,refund
Can I return this to a store?,refund
I received a defective product,refund
Can I cancel my recurring plan?,refund
I need to exchange my item,refund
What is the process for returns?,refund
Can I get a reimbursement?,refund
My refund amount is incorrect,refund
I want to cancel my purchase,refund
Is this product compatible with iPhone devices?,product_inquiry
Do you have this product in a travel size?,product_inquiry
